SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
MTYSP1GWD_137	Playmobil 1.2.3 Girl with Dog	Teach an old dog new tricks with the Girl with Dog. With a bright and colourful design, and large, rounded pieces, this PLAYMOBIL 1.2.3 set is ideal for toddlers. After a day of play, the dog can rest in the bed to re-energize for the next adventure. Includes one figure, one dog, bed, and food bowl. Figure measures approximately 2.95 tall.	<ul><li>                Ages 1.5 and up            </li></ul>	MMindtoys	MMindtoys	5.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33950-BigImage.image.ashx			
MTYSPSAODP_162	Playmobil Sheriff and Outlaw Duo Pack	Help the Sheriff stop the Outlaw in this adventurous western Duo Pack. Set includes two figures, moneybag, hats, and other accessories. Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	5.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33473-BigImage.image.ashx			
MTYSPMWSCDP_163	Playmobil Mother with School Child Duo Pack	Class is in session as this Mother takes her child to school. Set includes one adult figure, one child figure, backpack, teddy bear, dog, and purse.  Adult figure measures approximately 2.95 tall.  Child figure measures approximately 2 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	5.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33475-BigImage.image.ashx			
MTYSPPTDP_164	Playmobil Police Team Duo Pack	Save the day with this skilled Police Team. Includes two figures, hat, helmet, police shield, and more.  Contains 12 pieces. Adult figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	5.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33503-BigImage.image.ashx			
MTYSPDOBF_9	Papo Dragon of Brightness Figure	Following an intense and prolonged exposure to a magical light beam, the Dragon of Brightness obtained fearsome powers. It uses cold white light to dazzle and immobilize its opponents in battle. Measures approximately 6.5" tall.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	5.00	CDN	5	http://www.mastermindtoys.com/images/t/29-32593-BigImage.image.ashx			
MTYSPDPKD_255	Playmobil Duo Pack Knights Duel	With armour and shields, these brave knights are ready for battle! Set includes two figures, helmets, shields, swords and other accessories. Act out a duel with these two enemies to see which one is the more skilled knight! Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	4.76	CDN	5	http://www.mastermindtoys.com/images/t/29-29642-BigImage.image.ashx			
MTYSPDPSMWSR_256	Playmobil Duo Pack Space Man with Spy Robot	Greetings from space! Discover the secrets of the galaxy with the Space Man with Spy Robot! Set includes one figure, robot, helmet and other accessories. Play with this set alone or combine it with other Playmobil sets (sold separately)! Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	4.76	CDN	5	http://www.mastermindtoys.com/images/t/29-29643-BigImage.image.ashx			
MTYSPDPDAD_257	Playmobil Duo Pack Duke and Duchess	Make an entrance at the royal court with the Duke and Duchess! Set includes two figures, hat, fan, and other fun accessories. Wearing a beautiful pink dress and her stunning crown, this Duchess is all dressed up and ready for her Duke to take her out to a fancy party! Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	4.76	CDN	5	http://www.mastermindtoys.com/images/t/29-29644-BigImage.image.ashx			
MTYSPPLBF_334	Papo Pink Lace Bride Figure	This beautiful bride is wearing a stunning pink dress and is ready to wed her groom! Her pink strapless, floor length gown is beautifully detailed to resemble delicate lace. Her brunette bridal updo is finished off with a traditional veil. Her left hand is ready to grasp her true love's hand while her right holds a beautiful bouquet of flowers. Measures appoximately 4'' high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	4.47	CDN	5	http://www.mastermindtoys.com/images/t/29-24986-BigImage.image.ashx			
MTYSPDHF_435	Papo Dragon Horse Figure	This horse's armour matches that of the dragon knight, so together they make a great pair! This magnificent steed sports a pair of green dragon wings atop his armoured faceplate. He is reared up on his hind legs, coverings blowing in the wind, ready to charge into battle! Every good knight needs a war horse like this to keep him company and keep him safe! Knight sold separately. Measures approximately 6.5" high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	4.47	CDN	5	http://www.mastermindtoys.com/images/t/29-13595-BigImage.image.ashx			
MTYSPSPTD_18	Playmobil Special Plus Treasure Diver	Explore the hidden wonders of the ocean floor with the Treasure Diver. Play with this set on its own or combine it with any other PLAYMOBIL set. Includes one figure, goggles, flippers, camera, flashlight, antique vase, anchor, and other accessories. Figure measures approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34094-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=6d3fd29c-4e88-4c3a-81ae-a0f7bbaa556a&blobProvider=MMTDiskStorageProvider		
MTYSPSPRS_39	Playmobil Special Plus Rock Star	Perform killer guitar riffs for sold-out shows with the Rock Star. Play with this set on its own or combine it with any other PLAYMOBIL set. Includes one figure, guitar, speaker, and microphone with stand. Figure measures approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34092-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=ce4682a9-5401-4d4c-9319-5ceae2621caf&blobProvider=MMTDiskStorageProvider		
MTYSPSPBWRB_58	Playmobil Special Plus Boys with Racing Bike	Speed your way around the track with the Boys with Racing Bike. Play with this set on its own or combine it with any other PLAYMOBIL set. Includes two figures, racing bike, helmet, racing flag, and other accessories. Figures measure approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34091-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=f2a000fb-d983-4344-998c-ff1f25859fcc&blobProvider=MMTDiskStorageProvider		
MTYSPSPGWG_59	Playmobil Special Plus Girl with Goats	Its feeding time for the Girl with Goats! Play with this set on its own or combine it with any other PLAYMOBIL set. Includes one figure, one adult and three baby goats, feeding bottle, grass, and bandana. Figure measures approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34093-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=a69fb6f1-d782-4b00-86ac-9ccb02693b68&blobProvider=MMTDiskStorageProvider		
MTYSPSPCWA_60	Playmobil Special Plus Celebrity with Award	Pose for the camera with the Celebrity with Award. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes one figure, award, rose bouquet, garland, and other accessories. Figure measures approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34096-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=cec3d8f0-be6c-4935-b9de-64cc72420587&blobProvider=MMTDiskStorageProvider		
MTYSPSPSWWS_61	Playmobil Special Plus Samurai with Weapon Stand	Don full battle gear and practice sparring with the Samurai with Weapon Stand. Play with this set on its own or combine it with any other PLAYMOBIL set. Includes one figure, helmet, flag, swords, weapon stand, and other accessories. Figure measures approximately 2.95" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34097-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=f9a77bf2-6bb9-4f5b-9876-23b9369750b2&blobProvider=MMTDiskStorageProvider		
MTYSSRFK_95	Schleich Red Fox Kit	With dipped dark paws, foxes wear coats of auburn that end in white at its mouth and tail. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2 long x 1.5 tall x 0.78 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34182-BigImage.image.ashx			
MTYSSGBC_96	Schleich Grizzly Bear Cub	After polar bears, Grizzlies are the worlds second largest bears. Because of their height and their aggressive behaviour, they are considered as very dangerous in their home, North America.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2.5 long x 1.5 tall x 1 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34183-BigImage.image.ashx			
MTYSSPBCW_97	Schleich Polar Bear Cub Walking	Polar bears are the largest predatory animals on Earth. Their thick, snow-white fur and a thick layer of fat protect them from the cold. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 3 long x 2 tall x 1.5 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34184-BigImage.image.ashx			
MTYSSR_102	Schleich Rooster	Varying in colour according to age and gender, chickens are feathered in browns, whites, and creams. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2.5 long x 2 tall x 1 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34191-BigImage.image.ashx			
MTYSSCS_104	Schleich Cat Standing	Cats are fascinating because of their graceful, lithe movements, their expressive eyes and their picture-perfect fur patterns.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2.5 long x 2.5 tall x 0.05 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34193-BigImage.image.ashx			
MTYSSP_106	Schleich Piglet	Piglets are born with numerous siblings. Usually a litter comprises 10-14 animals. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2.5 long x 1.5 tall x 1 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34197-BigImage.image.ashx			
MTYSPFWE_120	Playmobil Fisherman with Equipment	Catch a huge fish with the Fisherman with Equipment. Includes one figure, fish, fishing pole, chair and more. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33506-BigImage.image.ashx			
MTYSPPWM_121	Playmobil Princess with Mannequin	Pick the perfect outfit with the Princess with Mannequin.  Includes one figure, mannequin, skirt, crown, hat, necklace, and more. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33507-BigImage.image.ashx			
MTYSPMWC_122	Playmobil Mother with Children	Take a stroll through the park with the Mother with Children. Includes three figures, stroller, and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33508-BigImage.image.ashx			
MTYSPPWTC_123	Playmobil Pirate with Treasure Chest	Find the buried treasure with the Pirate with Treasure Chest. Includes one figure, treasure chest, monkey, lantern, sword, and more. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33509-BigImage.image.ashx			
MTYSPMC_124	Playmobil Musical Clowns	Create the next chart-topping hit with the Musical Clowns. Includes two clown figures, saxophone, xylophone, hats, and more. Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33510-BigImage.image.ashx			
MTYSPHWW_182	Playmobil Huntsman with Wolf	Join the hunt with the Huntsman with Wolf. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes one figure, bow, arrows with quiver, spear, and wolf.  Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29750-BigImage.image.ashx			
MTYSPKWWS_183	Playmobil Knight with Weapon Stand	Prepare for battle with the Knight and his Weapon Stand. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes knight figure, helmet, sword, cape, shield, weapon stand, and weapons.  Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29751-BigImage.image.ashx			
MTYSPVLWP_184	Playmobil Victorian Lady with Pond	Enjoy a leisurely afternoon at the pond with the Victorian Lady. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes 1 figure, parasol, hat, swan, and pond.  Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29752-BigImage.image.ashx			
MTYSPL_185	Playmobil Lumberjack	Collect firewood with the Lumberjack. He need to chop-up enough logs to keep himself and his cat warm all winter long. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes 1 figure, axe, tree stump, wood pile, logs, cat, and mouse. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29754-BigImage.image.ashx			
MTYSPPWC_186	Playmobil Pirate with Cannon	Ward off enemies with the Pirate with Cannon. Although he looks fearsome, this terror of the high seas could use your help during his next battle. Play with this set on its own or combine it with any other PLAYMOBIL set. Set includes 1 pirate figure, functioning cannon, torch, barrel, fire pot with flame, and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29755-BigImage.image.ashx			
MTYSSGPC_197	Schleich Giant Panda Cub	Pandas produce a range of very different sounds. They bleat and baa, bark and hiss. The great panda spends up to fourteen hours a day eating its preferred food: bamboo! It has a pseudo thumb" which it uses to grab bamboo stems. This bear is usually about 1.5 meters high and weighs 135 kilos. Out in the wild, the panda can reach the age of twenty years old and in captivity about ten years more. As an adult, pandas live alone, but in the first one two years of their lives they live together with their mother before they claim their own territory. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2.5 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32932-BigImage.image.ashx			
MTYSSBMDP_199	Schleich Burnese Mountain Dog Puppy	Bernese Mountain dogs are loving family members, but can also be used as search and rescue dogs. The Bernese mountain dog, originating from the Alps region, is a great addition to any family. These dogs enjoy human company and want to be in the thick of it all the time. Bernese mountain dogs are gentle and friendly and know how to behave. They like being outdoors, particularly in the winter months.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32934-BigImage.image.ashx			
MTYSPIF_218	Papo Imp Figure	This cheeky imp figure is a great addition to your Papo collection! The little brown haired imp has a leafy-green outfit with gold embellishments. The imp is holding a sword to protect itself from dangers in the forest! Papo is a French company that makes high quality plastic toys sized perfectly for little hands and styled authentically for adults. Hand-painted and highly detailed, this molded plastic figure makes the perfect addition to any collection!	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-31100-BigImage.image.ashx			
MTYSPTAWBR_247	Playmobil Top Agent with Balance Racer	Embark on a covert mission with this top agent and his balance racer! It doesnt matter if it is day or night, this top agent is ready for action! His speedy balance racer can take him through tight spaces and around sharp corners which makes him unstoppable!  Includes one figure, balance racer and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29669-BigImage.image.ashx			
MTYSP2KWT_263	Playmobil 2 Kids with Toys	Enjoy some outdoor fun in the sun with the 2 Kids with Toys! This set includes two children Playmobil figures, skateboard, bicycle, and other accessories. Play with this set alone or combine it with other Playmobil sets (sold separately) for hours of imaginative play! Figures measure approximately 1.5 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-27561-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=b4662384-b3c9-4309-87cf-44a349493720&blobProvider=MMTDiskStorageProvider		
MTYSPGPWTC_264	Playmobil Gloomy Pirate with Treasure Chest	Protect the pirate booty with the Gloomy Pirate with Treasure Chest! Set includes one figure, treasure chest, treasure, monkey, sword, and other accessories. Play with this set alone or combine it with other Playmobil sets (sold separately) for hours of imaginative play! Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-27564-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=7443a91d-5028-442f-b012-035d13114cbc&blobProvider=MMTDiskStorageProvider		
MTYSPBWRC_313	Playmobil Boy with Racing Cart	Start your engines! This young racer is ready to zoom around the track in his red racing cart! The race is about to begin, and he is all set with his matching helmet on for safety. He will have to steer skillfully to avoid the traffic cones! Includes boy figure, racing cart, helmet, 3 traffic cones and street sign. Boy figure measures approximately 2" tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-27124-BigImage.image.ashx			
MTYSSAF_350	Schleich Arctic Fox	Bring home an Arctic Fox that is mid stride and looking straight ahead. This white Arctic Fox is wonderfully detailed from the realistic face all the way to the fluffy tail which provides balance. A great addition to your Schleich Miniature Wild Life Animal Toy Collection!  Create your own animal world by collecting all of the animal figures by Schleich. Schleich is known for beautiful art work and detail on their non-toxic hand painted vinyl figures.  Measures approximately 1.4" tall.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-25031-BigImage.image.ashx			
MTYSSMF_441	Schleich Miniature Frog	This cute little Frog by Schleich is made out of vinyl plastic and would be a great addition to your Schleich Miniature Wildlife Toy Collection. Realistic and detailed, this frog could be used for projects, crafts or your own enjoyment! Measures approximately 1.5" long x 1" wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/			
MTYSSGRP_489	Schleich Golden Retriever Puppy	Golden retrievers are companionable, playful dogs and therefore very popular. Originally they were English hunting dogs. The golden retriever, one of the most popular dog breeds, has a long history. The credit for the development of this breed is due to Lord Tweedmouth, who wanted to breed a strong, but gentle dog. Golden retrievers are the perfect family dog and need only daily exercise and sufficient attention. These sociable and sporty dogs have a friendly character. They like to swim and carry things in their mouths - take care where you put your shoes!  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32936-BigImage.image.ashx			
MTYSSC_490	Schleich Chipmunk	Chipmunks are a type of squirrel. The collective term chipmunk includes approximately 35 different types, spread for the most part throughout North America. Chipmunks inhabit forests and they build extensive tunnel systems linking different chambers and entrances. During the winter, Chipmunks have a very long sleep, but they occasionally emerge from their homes when temperatures are mild. Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2 long.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32937-BigImage.image.ashx			
MTYSSWF_492	Schleich White-Tailed Fawn	This small, widespread deer species from North America gets its name from its white tail. The white-tailed deer is the symbol for nine states in the USA and two Canadian provinces. White-tailed deer graze mornings and evenings. They are herbivores and feed on green plants and nuts. Deer live in small groups, usually only the mother and her calves. The males have magnificent antlers and live in small groups of three or four animals. Both male and female deer have a red-brown coat in the summer and a grey one in the winter. Because they now have almost no natural enemies, deer populations are sometimes so large that they cannot find enough to eat. Deer are ruminant animals like cows, which means they have four stomachs. This allows the deer to eat twigs which most animals cannot digest.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 4.5 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32940-BigImage.image.ashx			
MTYSSDF_494	Schleich Donkey Foal	Donkeys have a grey coat and white coloring around the snout and eyes. Donkeys can carry up to thirty percent of their own body weight and are therefore often used as pack animals. The donkey has been serving mankind for thousands of years and can be used for a variety of tasks. Donkeys are very efficient mammals. They support the farmer at his work, transport loads, sire mules, keep horses company, tend sheep and are even kept as pets. In many regions they are also appreciated for their ability to live in the desert. Donkeys were well-known for their use in war and their general reliability.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2.5 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32944-BigImage.image.ashx			
MTYSSCS_498	Schleich Cat Sitting	Cats are fascinating because of their graceful, lithe movements, their expressive eyes and their picture-perfect fur patterns.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic, hand painted figures. Figure measures approximately 2 tall x 1.5 long x 1 wide.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34194-BigImage.image.ashx			
MTYSSL_500	Schleich Lamb	With their thick, fluffy coats sheep are protected from the cold everywhere they go. Sheep have been used as productive livestock for centuries and provide meat, skin and wool. As there are hundreds of breeds, there can be huge differences between these mammals with regard to coat and size. Sheep weigh between 45 and 180 kilos and can reach an age of between ten and twenty years. They compensate for their limited spatial vision with excellent hearing and a very sensitive sense of smell. In the herd, sheep usually follow the instructions of a shepherd, but they also have their own hierarchy.  Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2.5 long.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	5	http://www.mastermindtoys.com/images/t/29-32943-BigImage.image.ashx			
MTYSPCWWSF_512	Playmobil Country Woman with Sheep Feed	Help the Country Woman feed her sheep! This cute set includes one figure, two sheep, food, a basket, and a bucket. Play with this set alone or combine it with other Playmobil sets (sold separately) for hours of imaginative play! Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.99	CDN	0	http://www.mastermindtoys.com/images/t/29-27562-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=3968e1ed-bd62-48ee-9e51-01df090a32c0&blobProvider=MMTDiskStorageProvider		
MTYSPGHF_333	Papo Ghost Horse Figure	This mysterious Ghost Horse is ready to take on a quest to the furthest corners of the Earth and back. Equipped with gold face armour this trusty and noble steed also has a saddle for Papo riding figures. (Sold separately.)  Measures approximately 3.15'' high x 6'' long.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.97	CDN	5	http://www.mastermindtoys.com/images/t/29-24985-BigImage.image.ashx			
MTYSPKRF_379	Papo King Richard Figure	Sword in hand, brave King Richard is willing to do battle to keep his land safe! The beloved historical hero King Richard was referred to as Lionheart, so this hand painted and highly detailed moulded plastic figure features gold-coloured lions on its blue shield. A royal warrior in shining armour, King Richard will rule your Papo collection. All he needs now is a loyal steed! Measures approximately 3.5" high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.97	CDN	5	http://www.mastermindtoys.com/images/t/29-11415-BigImage.image.ashx			
MTYSPPDPF_413	Papo Pink Dancing Princess Figure	This pretty Papo princess loves to dance! She is wearing a fabulous pink and red dress with silver bows and polka dot details. She is wearing a pink tiara and shoes to match her outfit. Will she meet a Papo Dancing Prince, or will a knight win her heart? It's up to you! Measures approximately 3.5" high.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.97	CDN	5	http://www.mastermindtoys.com/images/t/29-11549-BigImage.image.ashx			
MTYSPGWP_244	Playmobil Girl with Pony	Spend an afternoon in the country with this sweet girl and her pretty pony! With all the grooming tools at hand this young girl has everything she needs to give her pony a clean and healthy coat and make her beautiful!  Includes one figure, pony, grooming tools, bucket and other accessories Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.96	CDN	5	http://www.mastermindtoys.com/images/t/29-29662-BigImage.image.ashx			
MTYSPWWCR_245	Playmobil Waitress with Cash Register	Enjoy a yummy meal served by a waitress at a restaurant! When you are done eating you can make your way to the cash register to pay your bill! Dont forget to leave a nice tip for the waitress! Includes one figure, register with cash, tray, food, and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.96	CDN	5	http://www.mastermindtoys.com/images/t/29-29663-BigImage.image.ashx			
MTYSPAWPT_246	Playmobil Architect with Planning Table	An architect is needed to draw up some blueprints! With a planning table and all of the drawing tools needed this architect is sure to build something amazing for the quickly growing city! Set includes one figure, model house, building plans, drawing tools, and other accessories. Figure measures approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	3.96	CDN	5	http://www.mastermindtoys.com/images/t/29-29667-BigImage.image.ashx			
MTYSSHC_270	Schleich Hippopotamus Calf	Explore the African wetlands with this cute Hippopotamus Calf! With its grey body, and short legs with four toes this figure looks just like the real thing. This expertly crafted figure is sure to be a great addition to your Schleich collection! Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2.5" long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.95	CDN	5	http://www.mastermindtoys.com/images/t/29-28065-BigImage.image.ashx			
MTYSSSC_273	Schleich Seal Cub	Dive into the depths of the northern seas with this cute Seal Cub! With its pure white "fur" and dark eyes this adorable little figure looks just like the real thing. This expertly crafted figure is sure to be a great addition to your Schleich collection! Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2.25" long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.95	CDN	5	http://www.mastermindtoys.com/images/t/29-28072-BigImage.image.ashx			
MTYSSSLC_274	Schleich Sea Lion Cub	Travel along the coastline by sea with this adorable little Sea Lion Cub! With its brown dense fur body and large flippers this figure looks just like the real thing. This expertly crafted figure is sure to be a great addition to your Schleich collection! Create your animal world with Schleich Wild Life figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 2" long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	3.95	CDN	5	http://www.mastermindtoys.com/images/t/29-28074-BigImage.image.ashx			
